"seed","year","true_ssb","est_ssb","true_rec","est_rec","true_infection","est_infection","convergence","message"
34029,1,35639.2657932541,44405.4596569718,199.639633929524,195.557286738985,0.703298233053745,0.960137687901003,0,"relative convergence (4)"
34029,2,24915.2683100958,23259.710117571,265.076269284434,198.043294104786,0.222958954087941,0,0,"relative convergence (4)"
34029,3,22130.2997460729,22300.0322345629,24.7786762345358,18.065767768756,0.00183311145198339,0,0,"relative convergence (4)"
34029,4,26609.755320215,26071.7009497826,50.5746464840649,31.0239047250588,0.0494615618756235,0.101340398312014,0,"relative convergence (4)"
34029,5,33969.1244033019,31180.2972896269,152.93115066045,104.287731787796,0.632381445732854,0.692475937773058,0,"relative convergence (4)"
34029,6,26999.509956986,23920.0474824467,738.853941617056,531.268774303522,0.458231636730985,0.513772174201308,0,"relative convergence (4)"
34029,7,19618.642450683,18015.111642226,67.7858935407503,46.0968478807918,0.000961747535364996,0.00698933986672885,0,"relative convergence (4)"
34029,8,23942.3183089026,19997.553279501,37.0072766360892,34.0465718600471,0.005201354687389,0,0,"relative convergence (4)"
34029,9,44737.5784221824,34227.9129609158,28.2406189802628,27.0435862146242,0.89981830759604,1,0,"relative convergence (4)"
34029,10,36551.1647958169,32160.0539926687,23.5579049936356,18.5858662813114,0.789530688873024,0.843687904107141,0,"relative convergence (4)"
34029,11,22415.9472393745,21814.4064554614,40.091738512965,40.8512691177096,0.00233545322236844,0,0,"relative convergence (4)"
34029,12,19895.2203335697,19274.002169156,115.983085062819,98.0255905826482,0.00117019447065319,0,0,"relative convergence (4)"
34029,13,17463.5339446214,16784.888389115,103.399433523313,97.5770654473275,0.00125325406123352,0,0,"relative convergence (4)"
34029,14,16014.5011167043,15302.9191805034,362.883640298906,353.336449539859,0.00183333862129202,0,0,"relative convergence (4)"
34029,15,17448.8584311143,16369.7413459928,71.3287241333213,72.8708611206437,0.00296868026190947,0,0,"relative convergence (4)"
34029,16,21274.8954744484,19763.1125604501,11.1013317422752,9.88575773289319,0.052695042583568,0,0,"relative convergence (4)"
34029,17,30398.8167161923,29116.9672306667,9.9714971290127,10.1271478271396,0.719945213237083,0.703473125391539,0,"relative convergence (4)"
34029,18,25221.8124430456,27596.0956520117,6.51291586262177,3.50799796847939,0.631304830452482,0.697069110388332,0,"relative convergence (4)"
34029,19,18504.0275985514,19046.3590621885,17.2020329451483,15.3652480397208,0.00133611414193554,0.136321040145584,0,"relative convergence (4)"
34029,20,15547.148910837,15383.4957199407,7.73790519706351,7.12043776042069,0.00106612134971311,0,0,"relative convergence (4)"
34029,21,12848.1699809174,12631.7800036085,57.1518877163167,52.9800651153179,0.00156262595167954,0,0,"relative convergence (4)"
34029,22,10795.8869978073,10494.7697678059,33.1596623730107,33.7150222070775,0.00209254681465252,0,0,"relative convergence (4)"
34029,23,9349.94041224418,9025.07859173248,92.9163054338793,82.5901066717424,0.00163182567187866,0,0,"relative convergence (4)"
34029,24,9355.73262372366,8961.54465558673,27.9780805784084,27.9694159106947,0.00141604054753994,0,0,"relative convergence (4)"
34029,25,10205.9615650068,9769.48408071364,15.4630412597778,12.127793566329,0.00102507325217102,0,0,"relative convergence (4)"
34029,26,11944.3145961224,11307.5950314195,8.84133655886684,5.88428830541359,0.00249474308500714,0,0,"relative convergence (4)"
34029,27,12954.7802902957,12184.3759021436,2.90540436639536,4.59016804768196,0.00743250698254522,0,0,"relative convergence (4)"
34029,28,11820.1541933176,11109.6797476326,33.8569031332019,31.735202054224,0.00358963905821716,0,0,"relative convergence (4)"
34029,29,10139.0489944226,9429.57636937445,24.1636830197462,24.9661516653591,0.00102646107869912,0,0,"relative convergence (4)"
34029,30,8494.70659066939,7887.1459956616,402.463425633474,336.404421837744,0.146927773088356,0.0334062627076423,0,"relative convergence (4)"
34029,31,7082.64564083757,7219.24281947589,321.808495555744,260.870924681282,0.0128661649902704,0.0565710662373805,0,"relative convergence (4)"
34029,32,8526.4975738933,8262.36567401954,114.979392720309,81.416061014119,0.000533332313405966,0,0,"relative convergence (4)"
34029,33,20222.9139206478,17929.0431030673,95.8531498886501,85.6287722231272,0.780248927300916,0.841153665972197,0,"relative convergence (4)"
34029,34,28962.668775538,25507.6019646247,54.996360718095,43.1921328508535,0.744706479233222,0.916507268026691,0,"relative convergence (4)"
34029,35,25278.3868683116,22722.2176033213,64.5779589225968,49.6053501743296,0.508481188035281,0.552159186560385,0,"relative convergence (4)"
34029,36,22827.0387637448,20274.9554846181,96.022092255056,70.8072598968388,0.0019690588857741,0.0434571608140724,0,"relative convergence (4)"
34029,37,22932.8978471063,19929.6730608809,709.956640643504,601.202436280526,0.0117003681192406,0,0,"relative convergence (4)"
34029,38,22122.831823184,18967.7179125963,629.615702443577,662.139873072726,0.0057620876466246,0,0,"relative convergence (4)"
34029,39,24621.6738654192,20641.377415572,250.795783503923,274.694361447926,0.0437183533837085,0.0909356520221133,0,"relative convergence (4)"
34029,40,44484.4969318212,37447.5377682097,479.765995128326,483.755769845384,0.898024510888478,0.833183621335149,0,"relative convergence (4)"
34029,41,49094.4916123994,55325.0116536542,59.6773216096577,65.9150691539703,0.887061058779007,1,0,"relative convergence (4)"
34029,42,49184.2540247259,54585.5931731141,64.0149297788691,73.7237402022076,0.739464489648711,0.780914453238239,0,"relative convergence (4)"
34029,43,51605.5177410851,55435.4805467624,113.120449771054,108.01119680515,0.657251607189855,0.886849685164365,0,"relative convergence (4)"
34029,44,46324.8669039523,48322.9692794095,56.6090397597313,57.1356580505366,0.509455030891356,0.557200484733846,0,"relative convergence (4)"
